Process,Category,Metric,Timestamp,TimestampRaw,Value
Global,CPU Core Load,CPU 4 Load,30609042,1764659949700097,3148800000.0
Global,CPU Core Load,CPU 4 Load,30659694,1764659949750749,3148800000.0
Global,CPU Core Load,CPU 4 Load,30710346,1764659949801401,3148800000.0
Global,CPU Core Load,CPU 4 Load,30760959,1764659949852014,3148800000.0
Global,CPU Core Load,CPU 4 Load,30811491,1764659949902546,3148800000.0
Global,CPU Core Load,CPU 4 Load,30862626,1764659949953681,3148800000.0
Global,CPU Core Load,CPU 4 Load,30913068,1764659950004123,3148800000.0
Global,CPU Core Load,CPU 4 Load,30963590,1764659950054645,3148800000.0
Global,CPU Core Load,CPU 4 Load,31014168,1764659950105223,3148800000.0
Global,CPU Core Load,CPU 4 Load,31064799,1764659950155854,3148800000.0
Global,CPU Core Load,CPU 4 Load,31115436,1764659950206491,3148800000.0
Global,CPU Core Load,CPU 4 Load,31166090,1764659950257145,3148800000.0
Global,CPU Core Load,CPU 4 Load,31216688,1764659950307743,3148800000.0
Global,CPU Core Load,CPU 4 Load,31267363,1764659950358418,3148800000.0
Global,CPU Core Load,CPU 4 Load,31317994,1764659950409049,3148800000.0
Global,CPU Core Load,CPU 4 Load,31368662,1764659950459717,3148800000.0
Global,CPU Core Load,CPU 4 Load,31419306,1764659950510361,3148800000.0
Global,CPU Core Load,CPU 4 Load,31469992,1764659950561047,3148800000.0
Global,CPU Core Load,CPU 4 Load,31520492,1764659950611547,3148800000.0
Global,CPU Core Load,CPU 4 Load,31571132,1764659950662187,3148800000.0
Global,CPU Core Load,CPU 4 Load,31621788,1764659950712843,3148800000.0
Global,CPU Core Load,CPU 4 Load,31672459,1764659950763514,3148800000.0
Global,CPU Core Load,CPU 4 Load,31723111,1764659950814166,3148800000.0
Global,CPU Core Load,CPU 4 Load,31773610,1764659950864665,3148800000.0
Global,CPU Core Load,CPU 4 Load,31824079,1764659950915134,3148800000.0
Global,CPU Core Load,CPU 4 Load,31874688,1764659950965743,3148800000.0
Global,CPU Core Load,CPU 4 Load,31925189,1764659951016244,3148800000.0
Global,CPU Core Load,CPU 4 Load,31975579,1764659951066634,3148800000.0
Global,CPU Core Load,CPU 4 Load,32026105,1764659951117160,3148800000.0
Global,CPU Core Load,CPU 4 Load,32076526,1764659951167581,3148800000.0
Global,CPU Core Load,CPU 4 Load,32127040,1764659951218095,3148800000.0
Global,CPU Core Load,CPU 4 Load,32177765,1764659951268820,3148800000.0
Global,CPU Core Load,CPU 4 Load,32228424,1764659951319479,3148800000.0
Global,CPU Core Load,CPU 4 Load,32279110,1764659951370165,3148800000.0
Global,CPU Core Load,CPU 4 Load,32329746,1764659951420801,3148800000.0
Global,CPU Core Load,CPU 4 Load,32380410,1764659951471465,3148800000.0
Global,CPU Core Load,CPU 4 Load,32431028,1764659951522083,3148800000.0
Global,CPU Core Load,CPU 4 Load,32481717,1764659951572772,3148800000.0
Global,CPU Core Load,CPU 4 Load,32532436,1764659951623491,3148800000.0
Global,CPU Core Load,CPU 4 Load,32583079,1764659951674134,3148800000.0
Global,CPU Core Load,CPU 4 Load,32633751,1764659951724806,3148800000.0
Global,CPU Core Load,CPU 4 Load,32684407,1764659951775462,3148800000.0
Global,CPU Core Load,CPU 4 Load,32735075,1764659951826130,3148800000.0
Global,CPU Core Load,CPU 4 Load,32785754,1764659951876809,3148800000.0
Global,CPU Core Load,CPU 4 Load,32836415,1764659951927470,3148800000.0
Global,CPU Core Load,CPU 4 Load,32887004,1764659951978059,3148800000.0
Global,CPU Core Load,CPU 4 Load,32937532,1764659952028587,3148800000.0
Global,CPU Core Load,CPU 4 Load,32988105,1764659952079160,3148800000.0
Global,CPU Core Load,CPU 4 Load,33038523,1764659952129578,3148800000.0
Global,CPU Core Load,CPU 4 Load,33088895,1764659952179950,3148800000.0
Global,CPU Core Load,CPU 4 Load,33139404,1764659952230459,3148800000.0
Global,CPU Core Load,CPU 4 Load,33189881,1764659952280936,3148800000.0
Global,CPU Core Load,CPU 4 Load,33240541,1764659952331596,3148800000.0
Global,CPU Core Load,CPU 4 Load,33291240,1764659952382295,3148800000.0
Global,CPU Core Load,CPU 4 Load,33341882,1764659952432937,3148800000.0
Global,CPU Core Load,CPU 4 Load,33392553,1764659952483608,3148800000.0
Global,CPU Core Load,CPU 4 Load,33443166,1764659952534221,3148800000.0
Global,CPU Core Load,CPU 4 Load,33493815,1764659952584870,3148800000.0
Global,CPU Core Load,CPU 4 Load,33544489,1764659952635544,3148800000.0
Global,CPU Core Load,CPU 4 Load,33595143,1764659952686198,3148800000.0
Global,CPU Core Load,CPU 4 Load,33645815,1764659952736870,3148800000.0
Global,CPU Core Load,CPU 4 Load,33696489,1764659952787544,3148800000.0
Global,CPU Core Load,CPU 4 Load,33747119,1764659952838174,3148800000.0
Global,CPU Core Load,CPU 4 Load,33797738,1764659952888793,3148800000.0
Global,CPU Core Load,CPU 4 Load,33848399,1764659952939454,3148800000.0
Global,CPU Core Load,CPU 4 Load,33899050,1764659952990105,3148800000.0
Global,CPU Core Load,CPU 4 Load,33949699,1764659953040754,3148800000.0
Global,CPU Core Load,CPU 4 Load,34000300,1764659953091355,3148800000.0
Global,CPU Core Load,CPU 4 Load,34050857,1764659953141912,3148800000.0
Global,CPU Core Load,CPU 4 Load,34101394,1764659953192449,1259520000.0
Global,CPU Core Load,CPU 4 Load,34151793,1764659953242848,3148800000.0
Global,CPU Core Load,CPU 4 Load,34202169,1764659953293224,3148800000.0
Global,CPU Core Load,CPU 4 Load,34252649,1764659953343704,3148800000.0
Global,CPU Core Load,CPU 4 Load,34303305,1764659953394360,3148800000.0
Global,CPU Core Load,CPU 4 Load,34353948,1764659953445003,3148800000.0
Global,CPU Core Load,CPU 4 Load,34404641,1764659953495696,3148800000.0
Global,CPU Core Load,CPU 4 Load,34455261,1764659953546316,3148800000.0
Global,CPU Core Load,CPU 4 Load,34505940,1764659953596995,3148800000.0
Global,CPU Core Load,CPU 4 Load,34556577,1764659953647632,3148800000.0
Global,CPU Core Load,CPU 4 Load,34607234,1764659953698289,3148800000.0
Global,CPU Core Load,CPU 4 Load,34657886,1764659953748941,3148800000.0
Global,CPU Core Load,CPU 4 Load,34708559,1764659953799614,3148800000.0
Global,CPU Core Load,CPU 4 Load,34759205,1764659953850260,3148800000.0
Global,CPU Core Load,CPU 4 Load,34809679,1764659953900734,3148800000.0
Global,CPU Core Load,CPU 4 Load,34860358,1764659953951413,3148800000.0
Global,CPU Core Load,CPU 4 Load,34910986,1764659954002041,3148800000.0
Global,CPU Core Load,CPU 4 Load,34961672,1764659954052727,3148800000.0
Global,CPU Core Load,CPU 4 Load,35012317,1764659954103372,3148800000.0
Global,CPU Core Load,CPU 4 Load,35062953,1764659954154008,3148800000.0
Global,CPU Core Load,CPU 4 Load,35113444,1764659954204499,3148800000.0
Global,CPU Core Load,CPU 4 Load,35163984,1764659954255039,3148800000.0
Global,CPU Core Load,CPU 4 Load,35214636,1764659954305691,3148800000.0
Global,CPU Core Load,CPU 4 Load,35265078,1764659954356133,3148800000.0
Global,CPU Core Load,CPU 4 Load,35315557,1764659954406612,3148800000.0
Global,CPU Core Load,CPU 4 Load,35366109,1764659954457164,3148800000.0
Global,CPU Core Load,CPU 4 Load,35416721,1764659954507776,3148800000.0
Global,CPU Core Load,CPU 4 Load,35467372,1764659954558427,3148800000.0
Global,CPU Core Load,CPU 4 Load,35518048,1764659954609103,3148800000.0
Global,CPU Core Load,CPU 4 Load,35568689,1764659954659744,3148800000.0
Global,CPU Core Load,CPU 4 Load,35619347,1764659954710402,3148800000.0
Global,CPU Core Load,CPU 4 Load,35669993,1764659954761048,3148800000.0
Global,CPU Core Load,CPU 4 Load,35720653,1764659954811708,3148800000.0
Global,CPU Core Load,CPU 4 Load,35771361,1764659954862416,3148800000.0
Global,CPU Core Load,CPU 4 Load,35821998,1764659954913053,3148800000.0
Global,CPU Core Load,CPU 4 Load,35872630,1764659954963685,3148800000.0
Global,CPU Core Load,CPU 4 Load,35923682,1764659955014737,3148800000.0
Global,CPU Core Load,CPU 4 Load,35974223,1764659955065278,3148800000.0
Global,CPU Core Load,CPU 4 Load,36024740,1764659955115795,3148800000.0
Global,CPU Core Load,CPU 4 Load,36075297,1764659955166352,3148800000.0
Global,CPU Core Load,CPU 4 Load,36125877,1764659955216932,3148800000.0
Global,CPU Core Load,CPU 4 Load,36176372,1764659955267427,3148800000.0
Global,CPU Core Load,CPU 4 Load,36226797,1764659955317852,3148800000.0
Global,CPU Core Load,CPU 4 Load,36277293,1764659955368348,3148800000.0
Global,CPU Core Load,CPU 4 Load,36327673,1764659955418728,3148800000.0
Global,CPU Core Load,CPU 4 Load,36378059,1764659955469114,3148800000.0
Global,CPU Core Load,CPU 4 Load,36428549,1764659955519604,3148800000.0
Global,CPU Core Load,CPU 4 Load,36479034,1764659955570089,3148800000.0
Global,CPU Core Load,CPU 4 Load,36529568,1764659955620623,3148800000.0
Global,CPU Core Load,CPU 4 Load,36580105,1764659955671160,3148800000.0
Global,CPU Core Load,CPU 4 Load,36630683,1764659955721738,3148800000.0
Global,CPU Core Load,CPU 4 Load,36681228,1764659955772283,3148800000.0
Global,CPU Core Load,CPU 4 Load,36731753,1764659955822808,3148800000.0
Global,CPU Core Load,CPU 4 Load,36782410,1764659955873465,3148800000.0
Global,CPU Core Load,CPU 4 Load,36832955,1764659955924010,3148800000.0
Global,CPU Core Load,CPU 4 Load,36883513,1764659955974568,3148800000.0
Global,CPU Core Load,CPU 4 Load,36934060,1764659956025115,3148800000.0
Global,CPU Core Load,CPU 4 Load,36984499,1764659956075554,3148800000.0
Global,CPU Core Load,CPU 4 Load,37035017,1764659956126072,3148800000.0
Global,CPU Core Load,CPU 4 Load,37085549,1764659956176604,3148800000.0
Global,CPU Core Load,CPU 4 Load,37136114,1764659956227169,3148800000.0
Global,CPU Core Load,CPU 4 Load,37186657,1764659956277712,3148800000.0
Global,CPU Core Load,CPU 4 Load,37237239,1764659956328294,3148800000.0
Global,CPU Core Load,CPU 4 Load,37287672,1764659956378727,3148800000.0
Global,CPU Core Load,CPU 4 Load,37338169,1764659956429224,3148800000.0
Global,CPU Core Load,CPU 4 Load,37388623,1764659956479678,3148800000.0
Global,CPU Core Load,CPU 4 Load,37439078,1764659956530133,3148800000.0
Global,CPU Core Load,CPU 4 Load,37489592,1764659956580647,3148800000.0
Global,CPU Core Load,CPU 4 Load,37540056,1764659956631111,3148800000.0
Global,CPU Core Load,CPU 4 Load,37590640,1764659956681695,3148800000.0
Global,CPU Core Load,CPU 4 Load,37641210,1764659956732265,3148800000.0
Global,CPU Core Load,CPU 4 Load,37691769,1764659956782824,3148800000.0
Global,CPU Core Load,CPU 4 Load,37742433,1764659956833488,3148800000.0
Global,CPU Core Load,CPU 4 Load,37793093,1764659956884148,3148800000.0
Global,CPU Core Load,CPU 4 Load,37843728,1764659956934783,3148800000.0
Global,CPU Core Load,CPU 4 Load,37894348,1764659956985403,3148800000.0
Global,CPU Core Load,CPU 4 Load,37944920,1764659957035975,3148800000.0
Global,CPU Core Load,CPU 4 Load,37995552,1764659957086607,3148800000.0
Global,CPU Core Load,CPU 4 Load,38046170,1764659957137225,3148800000.0
Global,CPU Core Load,CPU 4 Load,38096665,1764659957187720,3148800000.0
Global,CPU Core Load,CPU 4 Load,38147282,1764659957238337,3148800000.0
Global,CPU Core Load,CPU 4 Load,38197906,1764659957288961,3148800000.0
Global,CPU Core Load,CPU 4 Load,38248522,1764659957339577,3148800000.0
Global,CPU Core Load,CPU 4 Load,38299177,1764659957390232,3148800000.0
Global,CPU Core Load,CPU 4 Load,38349712,1764659957440767,3148800000.0
Global,CPU Core Load,CPU 4 Load,38400167,1764659957491222,3148800000.0
Global,CPU Core Load,CPU 4 Load,38451364,1764659957542419,3148800000.0
Global,CPU Core Load,CPU 4 Load,38501738,1764659957592793,3148800000.0
Global,CPU Core Load,CPU 4 Load,38552187,1764659957643242,3148800000.0
Global,CPU Core Load,CPU 4 Load,38602666,1764659957693721,3148800000.0
Global,CPU Core Load,CPU 4 Load,38653097,1764659957744152,3148800000.0
Global,CPU Core Load,CPU 4 Load,38703718,1764659957794773,3148800000.0
Global,CPU Core Load,CPU 4 Load,38754334,1764659957845389,3148800000.0
Global,CPU Core Load,CPU 4 Load,38804999,1764659957896054,3148800000.0
Global,CPU Core Load,CPU 4 Load,38855566,1764659957946621,3148800000.0
Global,CPU Core Load,CPU 4 Load,38906212,1764659957997267,3148800000.0
Global,CPU Core Load,CPU 4 Load,38956827,1764659958047882,3148800000.0
Global,CPU Core Load,CPU 4 Load,39007451,1764659958098506,3148800000.0
Global,CPU Core Load,CPU 4 Load,39057962,1764659958149017,3148800000.0
Global,CPU Core Load,CPU 4 Load,39108601,1764659958199656,3148800000.0
Global,CPU Core Load,CPU 4 Load,39159226,1764659958250281,3148800000.0
Global,CPU Core Load,CPU 4 Load,39209848,1764659958300903,3148800000.0
Global,CPU Core Load,CPU 4 Load,39260514,1764659958351569,3148800000.0
Global,CPU Core Load,CPU 4 Load,39311155,1764659958402210,3148800000.0
Global,CPU Core Load,CPU 4 Load,39361781,1764659958452836,3148800000.0
Global,CPU Core Load,CPU 4 Load,39412398,1764659958503453,3148800000.0
Global,CPU Core Load,CPU 4 Load,39462912,1764659958553967,3148800000.0
Global,CPU Core Load,CPU 4 Load,39513451,1764659958604506,3148800000.0
Global,CPU Core Load,CPU 4 Load,39563965,1764659958655020,3148800000.0
Global,CPU Core Load,CPU 4 Load,39614425,1764659958705480,3148800000.0
Global,CPU Core Load,CPU 4 Load,39664922,1764659958755977,3148800000.0
Global,CPU Core Load,CPU 4 Load,39715391,1764659958806446,3148800000.0
Global,CPU Core Load,CPU 4 Load,39765963,1764659958857018,3148800000.0
Global,CPU Core Load,CPU 4 Load,39816630,1764659958907685,3148800000.0
Global,CPU Core Load,CPU 4 Load,39867285,1764659958958340,3148800000.0
Global,CPU Core Load,CPU 4 Load,39917944,1764659959008999,3148800000.0
Global,CPU Core Load,CPU 4 Load,39968572,1764659959059627,3148800000.0
Global,CPU Core Load,CPU 4 Load,40019206,1764659959110261,3148800000.0
Global,CPU Core Load,CPU 4 Load,40069851,1764659959160906,3148800000.0
Global,CPU Core Load,CPU 4 Load,40120455,1764659959211510,3148800000.0
Global,CPU Core Load,CPU 4 Load,40171085,1764659959262140,3148800000.0
Global,CPU Core Load,CPU 4 Load,40221726,1764659959312781,3148800000.0
Global,CPU Core Load,CPU 4 Load,40272259,1764659959363314,3148800000.0
Global,CPU Core Load,CPU 4 Load,40322933,1764659959413988,3148800000.0
Global,CPU Core Load,CPU 4 Load,40373530,1764659959464585,3148800000.0
Global,CPU Core Load,CPU 4 Load,40424008,1764659959515063,3148800000.0
Global,CPU Core Load,CPU 4 Load,40474651,1764659959565706,3148800000.0
Global,CPU Core Load,CPU 4 Load,40525237,1764659959616292,3148800000.0
Global,CPU Core Load,CPU 4 Load,40575687,1764659959666742,3148800000.0
Global,CPU Core Load,CPU 4 Load,40626207,1764659959717262,3148800000.0
Global,CPU Core Load,CPU 4 Load,40676727,1764659959767782,3148800000.0
Global,CPU Core Load,CPU 4 Load,40727158,1764659959818213,3148800000.0
Global,CPU Core Load,CPU 4 Load,40777685,1764659959868740,3148800000.0
Global,CPU Core Load,CPU 4 Load,40828207,1764659959919262,3148800000.0
Global,CPU Core Load,CPU 4 Load,40878813,1764659959969868,3148800000.0
Global,CPU Core Load,CPU 4 Load,40929465,1764659960020520,3148800000.0
Global,CPU Core Load,CPU 4 Load,40979973,1764659960071028,3148800000.0
Global,CPU Core Load,CPU 4 Load,41031761,1764659960122816,3148800000.0
Global,CPU Core Load,CPU 4 Load,41082517,1764659960173572,3148800000.0
Global,CPU Core Load,CPU 4 Load,41132987,1764659960224042,3148800000.0
Global,CPU Core Load,CPU 4 Load,41183553,1764659960274608,3148800000.0
Global,CPU Core Load,CPU 4 Load,41234212,1764659960325267,3148800000.0
Global,CPU Core Load,CPU 4 Load,41284846,1764659960375901,3148800000.0
Global,CPU Core Load,CPU 4 Load,41335492,1764659960426547,3148800000.0
Global,CPU Core Load,CPU 4 Load,41386177,1764659960477232,3148800000.0
Global,CPU Core Load,CPU 4 Load,41436814,1764659960527869,3148800000.0
Global,CPU Core Load,CPU 4 Load,41487484,1764659960578539,3148800000.0
Global,CPU Core Load,CPU 4 Load,41538120,1764659960629175,3148800000.0
Global,CPU Core Load,CPU 4 Load,41588797,1764659960679852,3148800000.0
Global,CPU Core Load,CPU 4 Load,41639360,1764659960730415,3148800000.0
Global,CPU Core Load,CPU 4 Load,41689837,1764659960780892,3148800000.0
Global,CPU Core Load,CPU 4 Load,41740405,1764659960831460,3148800000.0
Global,CPU Core Load,CPU 4 Load,41790806,1764659960881861,3148800000.0
Global,CPU Core Load,CPU 4 Load,41841255,1764659960932310,3148800000.0
Global,CPU Core Load,CPU 4 Load,41891726,1764659960982781,3148800000.0
Global,CPU Core Load,CPU 4 Load,41942203,1764659961033258,3148800000.0
Global,CPU Core Load,CPU 4 Load,41992849,1764659961083904,3148800000.0
Global,CPU Core Load,CPU 4 Load,42043521,1764659961134576,3148800000.0
Global,CPU Core Load,CPU 4 Load,42094177,1764659961185232,3148800000.0
Global,CPU Core Load,CPU 4 Load,42144848,1764659961235903,3148800000.0
Global,CPU Core Load,CPU 4 Load,42195493,1764659961286548,3148800000.0
Global,CPU Core Load,CPU 4 Load,42246123,1764659961337178,3148800000.0
Global,CPU Core Load,CPU 4 Load,42296752,1764659961387807,3148800000.0
Global,CPU Core Load,CPU 4 Load,42347367,1764659961438422,3148800000.0
Global,CPU Core Load,CPU 4 Load,42398070,1764659961489125,3148800000.0
Global,CPU Core Load,CPU 4 Load,42448695,1764659961539750,3148800000.0
Global,CPU Core Load,CPU 4 Load,42499353,1764659961590408,3148800000.0
Global,CPU Core Load,CPU 4 Load,42550041,1764659961641096,3148800000.0
Global,CPU Core Load,CPU 4 Load,42600728,1764659961691783,3148800000.0
Global,CPU Core Load,CPU 4 Load,42651349,1764659961742404,3148800000.0
Global,CPU Core Load,CPU 4 Load,42701986,1764659961793041,3148800000.0
Global,CPU Core Load,CPU 4 Load,42752499,1764659961843554,3148800000.0
Global,CPU Core Load,CPU 4 Load,42803097,1764659961894152,3148800000.0
Global,CPU Core Load,CPU 4 Load,42853606,1764659961944661,3148800000.0
Global,CPU Core Load,CPU 4 Load,42904110,1764659961995165,3148800000.0
Global,CPU Core Load,CPU 4 Load,42954694,1764659962045749,3148800000.0
Global,CPU Core Load,CPU 4 Load,43005115,1764659962096170,3148800000.0
Global,CPU Core Load,CPU 4 Load,43055785,1764659962146840,3148800000.0
Global,CPU Core Load,CPU 4 Load,43106461,1764659962197516,3148800000.0
Global,CPU Core Load,CPU 4 Load,43157135,1764659962248190,3148800000.0
Global,CPU Core Load,CPU 4 Load,43207804,1764659962298859,3148800000.0
Global,CPU Core Load,CPU 4 Load,43258463,1764659962349518,3148800000.0
Global,CPU Core Load,CPU 4 Load,43309172,1764659962400227,3148800000.0
Global,CPU Core Load,CPU 4 Load,43359809,1764659962450864,3148800000.0
Global,CPU Core Load,CPU 4 Load,43410554,1764659962501609,3148800000.0
Global,CPU Core Load,CPU 4 Load,43461214,1764659962552269,3148800000.0
Global,CPU Core Load,CPU 4 Load,43511885,1764659962602940,3148800000.0
Global,CPU Core Load,CPU 4 Load,43562538,1764659962653593,3148800000.0
Global,CPU Core Load,CPU 4 Load,43613183,1764659962704238,3148800000.0
Global,CPU Core Load,CPU 4 Load,43663839,1764659962754894,3148800000.0
Global,CPU Core Load,CPU 4 Load,43714523,1764659962805578,3148800000.0
Global,CPU Core Load,CPU 4 Load,43765257,1764659962856312,3148800000.0
Global,CPU Core Load,CPU 4 Load,43815846,1764659962906901,3148800000.0
Global,CPU Core Load,CPU 4 Load,43866373,1764659962957428,3148800000.0
Global,CPU Core Load,CPU 4 Load,43916938,1764659963007993,3148800000.0
Global,CPU Core Load,CPU 4 Load,43967328,1764659963058383,3148800000.0
Global,CPU Core Load,CPU 4 Load,44017783,1764659963108838,3148800000.0
Global,CPU Core Load,CPU 4 Load,44068470,1764659963159525,3148800000.0
Global,CPU Core Load,CPU 4 Load,44118973,1764659963210028,3148800000.0
Global,CPU Core Load,CPU 4 Load,44169596,1764659963260651,3148800000.0
Global,CPU Core Load,CPU 4 Load,44220197,1764659963311252,3148800000.0
Global,CPU Core Load,CPU 4 Load,44270786,1764659963361841,3148800000.0
Global,CPU Core Load,CPU 4 Load,44321478,1764659963412533,3148800000.0
Global,CPU Core Load,CPU 4 Load,44372112,1764659963463167,3148800000.0
Global,CPU Core Load,CPU 4 Load,44422788,1764659963513843,3148800000.0
Global,CPU Core Load,CPU 4 Load,44473428,1764659963564483,3148800000.0
Global,CPU Core Load,CPU 4 Load,44524136,1764659963615191,3148800000.0
Global,CPU Core Load,CPU 4 Load,44574782,1764659963665837,3148800000.0
Global,CPU Core Load,CPU 4 Load,44625476,1764659963716531,3148800000.0
Global,CPU Core Load,CPU 4 Load,44676086,1764659963767141,3148800000.0
Global,CPU Core Load,CPU 4 Load,44726724,1764659963817779,3148800000.0
Global,CPU Core Load,CPU 4 Load,44777372,1764659963868427,3148800000.0
Global,CPU Core Load,CPU 4 Load,44828020,1764659963919075,3148800000.0
Global,CPU Core Load,CPU 4 Load,44878733,1764659963969788,3148800000.0
Global,CPU Core Load,CPU 4 Load,44929339,1764659964020394,3148800000.0
Global,CPU Core Load,CPU 4 Load,44979839,1764659964070894,3148800000.0
Global,CPU Core Load,CPU 4 Load,45030408,1764659964121463,3148800000.0
Global,CPU Core Load,CPU 4 Load,45080802,1764659964171857,3148800000.0
Global,CPU Core Load,CPU 4 Load,45131191,1764659964222246,3148800000.0
Global,CPU Core Load,CPU 4 Load,45181795,1764659964272850,3148800000.0
Global,CPU Core Load,CPU 4 Load,45232399,1764659964323454,3148800000.0
Global,CPU Core Load,CPU 4 Load,45283013,1764659964374068,3148800000.0
Global,CPU Core Load,CPU 4 Load,45333680,1764659964424735,3148800000.0
Global,CPU Core Load,CPU 4 Load,45384309,1764659964475364,3148800000.0
Global,CPU Core Load,CPU 4 Load,45434968,1764659964526023,3148800000.0
Global,CPU Core Load,CPU 4 Load,45485441,1764659964576496,3148800000.0
Global,CPU Core Load,CPU 4 Load,45536067,1764659964627122,3148800000.0
Global,CPU Core Load,CPU 4 Load,45586701,1764659964677756,3148800000.0
Global,CPU Core Load,CPU 4 Load,45637350,1764659964728405,3148800000.0
Global,CPU Core Load,CPU 4 Load,45687878,1764659964778933,3148800000.0
Global,CPU Core Load,CPU 4 Load,45738392,1764659964829447,3148800000.0
Global,CPU Core Load,CPU 4 Load,45788909,1764659964879964,3148800000.0
Global,CPU Core Load,CPU 4 Load,45839420,1764659964930475,3148800000.0
Global,CPU Core Load,CPU 4 Load,45890003,1764659964981058,3148800000.0
Global,CPU Core Load,CPU 4 Load,45940569,1764659965031624,3148800000.0
Global,CPU Core Load,CPU 4 Load,45991090,1764659965082145,3148800000.0
Global,CPU Core Load,CPU 4 Load,46041587,1764659965132642,3148800000.0
Global,CPU Core Load,CPU 4 Load,46092297,1764659965183352,3148800000.0
Global,CPU Core Load,CPU 4 Load,46143780,1764659965234835,3148800000.0
Global,CPU Core Load,CPU 4 Load,46194189,1764659965285244,3148800000.0
Global,CPU Core Load,CPU 4 Load,46244766,1764659965335821,3148800000.0
Global,CPU Core Load,CPU 4 Load,46295305,1764659965386360,3148800000.0
Global,CPU Core Load,CPU 4 Load,46345857,1764659965436912,3148800000.0
Global,CPU Core Load,CPU 4 Load,46396408,1764659965487463,3148800000.0
Global,CPU Core Load,CPU 4 Load,46446970,1764659965538025,3148800000.0
Global,CPU Core Load,CPU 4 Load,46497534,1764659965588589,3148800000.0
Global,CPU Core Load,CPU 4 Load,46548113,1764659965639168,3148800000.0
Global,CPU Core Load,CPU 4 Load,46598697,1764659965689752,3148800000.0
Global,CPU Core Load,CPU 4 Load,46649256,1764659965740311,3148800000.0
Global,CPU Core Load,CPU 4 Load,46699901,1764659965790956,3148800000.0
Global,CPU Core Load,CPU 4 Load,46750535,1764659965841590,3148800000.0
Global,CPU Core Load,CPU 4 Load,46801113,1764659965892168,3148800000.0
Global,CPU Core Load,CPU 4 Load,46851602,1764659965942657,3148800000.0
Global,CPU Core Load,CPU 4 Load,46902193,1764659965993248,3148800000.0
Global,CPU Core Load,CPU 4 Load,46952751,1764659966043806,3148800000.0
Global,CPU Core Load,CPU 4 Load,47003339,1764659966094394,3148800000.0
Global,CPU Core Load,CPU 4 Load,47053908,1764659966144963,3148800000.0
Global,CPU Core Load,CPU 4 Load,47104475,1764659966195530,3148800000.0
Global,CPU Core Load,CPU 4 Load,47154952,1764659966246007,3148800000.0
Global,CPU Core Load,CPU 4 Load,47205455,1764659966296510,3148800000.0
Global,CPU Core Load,CPU 4 Load,47255906,1764659966346961,3148800000.0
Global,CPU Core Load,CPU 4 Load,47306293,1764659966397348,3148800000.0
Global,CPU Core Load,CPU 4 Load,47356820,1764659966447875,3148800000.0
Global,CPU Core Load,CPU 4 Load,47407287,1764659966498342,3148800000.0
Global,CPU Core Load,CPU 4 Load,47457900,1764659966548955,3148800000.0
Global,CPU Core Load,CPU 4 Load,47508493,1764659966599548,3148800000.0
Global,CPU Core Load,CPU 4 Load,47559094,1764659966650149,3148800000.0
Global,CPU Core Load,CPU 4 Load,47609798,1764659966700853,3148800000.0
Global,CPU Core Load,CPU 4 Load,47660396,1764659966751451,3148800000.0
Global,CPU Core Load,CPU 4 Load,47711065,1764659966802120,3148800000.0
Global,CPU Core Load,CPU 4 Load,47761681,1764659966852736,3148800000.0
Global,CPU Core Load,CPU 4 Load,47812351,1764659966903406,3148800000.0
Global,CPU Core Load,CPU 4 Load,47862956,1764659966954011,3148800000.0
Global,CPU Core Load,CPU 4 Load,47913537,1764659967004592,3148800000.0
Global,CPU Core Load,CPU 4 Load,47964015,1764659967055070,3148800000.0
Global,CPU Core Load,CPU 4 Load,48014645,1764659967105700,3148800000.0
Global,CPU Core Load,CPU 4 Load,48065282,1764659967156337,3148800000.0
Global,CPU Core Load,CPU 4 Load,48115871,1764659967206926,3148800000.0
Global,CPU Core Load,CPU 4 Load,48166561,1764659967257616,3148800000.0
Global,CPU Core Load,CPU 4 Load,48217168,1764659967308223,3148800000.0
Global,CPU Core Load,CPU 4 Load,48267690,1764659967358745,3148800000.0
Global,CPU Core Load,CPU 4 Load,48318366,1764659967409421,3148800000.0
Global,CPU Core Load,CPU 4 Load,48368864,1764659967459919,3148800000.0
Global,CPU Core Load,CPU 5 Load,151535,1764659919242590,59136000.0
Global,CPU Core Load,CPU 5 Load,202192,1764659919293247,473088000.0
Global,CPU Core Load,CPU 5 Load,252820,1764659919343875,591360000.0
Global,CPU Core Load,CPU 5 Load,303418,1764659919394473,2365440000.0
Global,CPU Core Load,CPU 5 Load,354407,1764659919445462,2365440000.0
Global,CPU Core Load,CPU 5 Load,404847,1764659919495902,0.0
Global,CPU Core Load,CPU 5 Load,455281,1764659919546336,0.0
Global,CPU Core Load,CPU 5 Load,505748,1764659919596803,739200000.0
Global,CPU Core Load,CPU 5 Load,556187,1764659919647242,473088000.0
Global,CPU Core Load,CPU 5 Load,606538,1764659919697593,0.0
Global,CPU Core Load,CPU 5 Load,656811,1764659919747866,0.0
Global,CPU Core Load,CPU 5 Load,707154,1764659919798209,591360000.0
Global,CPU Core Load,CPU 5 Load,757571,1764659919848626,0.0
Global,CPU Core Load,CPU 5 Load,808002,1764659919899057,0.0
Global,CPU Core Load,CPU 5 Load,858431,1764659919949486,473088000.0
Global,CPU Core Load,CPU 5 Load,909502,1764659920000557,0.0
