Process,Category,Metric,Timestamp,TimestampRaw,Value
Global,CPU Core Load,CPU 2 Load,28732028,1764640490043506,0.0
Global,CPU Core Load,CPU 2 Load,28784067,1764640490095545,0.0
Global,CPU Core Load,CPU 2 Load,28837470,1764640490148948,0.0
Global,CPU Core Load,CPU 2 Load,28901050,1764640490212528,0.0
Global,CPU Core Load,CPU 2 Load,28964810,1764640490276288,0.0
Global,CPU Core Load,CPU 2 Load,29029085,1764640490340563,0.0
Global,CPU Core Load,CPU 2 Load,29086249,1764640490397727,0.0
Global,CPU Core Load,CPU 2 Load,29151103,1764640490462581,0.0
Global,CPU Core Load,CPU 2 Load,29208575,1764640490520053,0.0
Global,CPU Core Load,CPU 2 Load,29281460,1764640490592938,0.0
Global,CPU Core Load,CPU 2 Load,29337301,1764640490648779,0.0
Global,CPU Core Load,CPU 2 Load,29403118,1764640490714596,0.0
Global,CPU Core Load,CPU 2 Load,29460400,1764640490771878,0.0
Global,CPU Core Load,CPU 2 Load,29517062,1764640490828540,0.0
Global,CPU Core Load,CPU 2 Load,29573296,1764640490884774,0.0
Global,CPU Core Load,CPU 2 Load,29638015,1764640490949493,0.0
Global,CPU Core Load,CPU 2 Load,29705846,1764640491017324,0.0
Global,CPU Core Load,CPU 2 Load,29762905,1764640491074383,0.0
Global,CPU Core Load,CPU 2 Load,29817368,1764640491128846,0.0
Global,CPU Core Load,CPU 2 Load,29889740,1764640491201218,0.0
Global,CPU Core Load,CPU 2 Load,29944939,1764640491256417,0.0
Global,CPU Core Load,CPU 2 Load,30013557,1764640491325035,0.0
Global,CPU Core Load,CPU 2 Load,30070393,1764640491381871,0.0
Global,CPU Core Load,CPU 2 Load,30134176,1764640491445654,0.0
Global,CPU Core Load,CPU 2 Load,30198391,1764640491509869,0.0
Global,CPU Core Load,CPU 2 Load,30254402,1764640491565880,0.0
Global,CPU Core Load,CPU 2 Load,30326577,1764640491638055,0.0
Global,CPU Core Load,CPU 2 Load,30388149,1764640491699627,0.0
Global,CPU Core Load,CPU 2 Load,30448204,1764640491759682,0.0
Global,CPU Core Load,CPU 2 Load,30507396,1764640491818874,0.0
Global,CPU Core Load,CPU 2 Load,30569105,1764640491880583,0.0
Global,CPU Core Load,CPU 2 Load,30627051,1764640491938529,0.0
Global,CPU Core Load,CPU 2 Load,30689432,1764640492000910,0.0
Global,CPU Core Load,CPU 2 Load,30745738,1764640492057216,0.0
Global,CPU Core Load,CPU 2 Load,30819147,1764640492130625,0.0
Global,CPU Core Load,CPU 2 Load,30877299,1764640492188777,0.0
Global,CPU Core Load,CPU 2 Load,30929456,1764640492240934,0.0
Global,CPU Core Load,CPU 2 Load,30981600,1764640492293078,0.0
Global,CPU Core Load,CPU 2 Load,31033445,1764640492344923,0.0
Global,CPU Core Load,CPU 2 Load,31085265,1764640492396743,0.0
Global,CPU Core Load,CPU 2 Load,31137313,1764640492448791,0.0
Global,CPU Core Load,CPU 2 Load,31189269,1764640492500747,0.0
Global,CPU Core Load,CPU 2 Load,31241309,1764640492552787,0.0
Global,CPU Core Load,CPU 2 Load,31293381,1764640492604859,0.0
Global,CPU Core Load,CPU 2 Load,31345469,1764640492656947,0.0
Global,CPU Core Load,CPU 2 Load,31397766,1764640492709244,0.0
Global,CPU Core Load,CPU 2 Load,31455114,1764640492766592,0.0
Global,CPU Core Load,CPU 2 Load,31507391,1764640492818869,0.0
Global,CPU Core Load,CPU 2 Load,31559810,1764640492871288,0.0
Global,CPU Core Load,CPU 2 Load,31612091,1764640492923569,0.0
Global,CPU Core Load,CPU 2 Load,31664158,1764640492975636,0.0
Global,CPU Core Load,CPU 2 Load,31716389,1764640493027867,0.0
Global,CPU Core Load,CPU 2 Load,31768628,1764640493080106,0.0
Global,CPU Core Load,CPU 2 Load,31820563,1764640493132041,122880000.0
Global,CPU Core Load,CPU 2 Load,31873444,1764640493184922,427200000.0
Global,CPU Core Load,CPU 2 Load,31925942,1764640493237420,741312000.0
Global,CPU Core Load,CPU 2 Load,31978605,1764640493290083,1624320000.0
Global,CPU Core Load,CPU 2 Load,32040311,1764640493351789,540288000.0
Global,CPU Core Load,CPU 2 Load,32098448,1764640493409926,2165760000.0
Global,CPU Core Load,CPU 2 Load,32152609,1764640493464087,451584000.0
Global,CPU Core Load,CPU 2 Load,32221178,1764640493532656,350208000.0
Global,CPU Core Load,CPU 2 Load,32288170,1764640493599648,0.0
Global,CPU Core Load,CPU 2 Load,32343978,1764640493655456,0.0
Global,CPU Core Load,CPU 2 Load,32415098,1764640493726576,0.0
Global,CPU Core Load,CPU 2 Load,32477331,1764640493788809,0.0
Global,CPU Core Load,CPU 2 Load,32530944,1764640493842422,0.0
Global,CPU Core Load,CPU 2 Load,32598722,1764640493910200,0.0
Global,CPU Core Load,CPU 2 Load,32655012,1764640493966490,0.0
Global,CPU Core Load,CPU 2 Load,32723548,1764640494035026,0.0
Global,CPU Core Load,CPU 2 Load,32783496,1764640494094974,0.0
Global,CPU Core Load,CPU 2 Load,32851439,1764640494162917,0.0
Global,CPU Core Load,CPU 2 Load,32915873,1764640494227351,0.0
Global,CPU Core Load,CPU 2 Load,32975090,1764640494286568,0.0
Global,CPU Core Load,CPU 2 Load,33032103,1764640494343581,0.0
Global,CPU Core Load,CPU 2 Load,33090747,1764640494402225,0.0
Global,CPU Core Load,CPU 2 Load,33156552,1764640494468030,0.0
Global,CPU Core Load,CPU 2 Load,33222718,1764640494534196,0.0
Global,CPU Core Load,CPU 2 Load,33282584,1764640494594062,0.0
Global,CPU Core Load,CPU 2 Load,33349240,1764640494660718,0.0
Global,CPU Core Load,CPU 2 Load,33412830,1764640494724308,0.0
Global,CPU Core Load,CPU 2 Load,33477454,1764640494788932,0.0
Global,CPU Core Load,CPU 2 Load,33541790,1764640494853268,0.0
Global,CPU Core Load,CPU 2 Load,33600325,1764640494911803,0.0
Global,CPU Core Load,CPU 2 Load,33661128,1764640494972606,0.0
Global,CPU Core Load,CPU 2 Load,33727030,1764640495038508,0.0
Global,CPU Core Load,CPU 2 Load,33784226,1764640495095704,0.0
Global,CPU Core Load,CPU 2 Load,33841652,1764640495153130,0.0
Global,CPU Core Load,CPU 2 Load,33906202,1764640495217680,0.0
Global,CPU Core Load,CPU 2 Load,33962690,1764640495274168,0.0
Global,CPU Core Load,CPU 2 Load,34015312,1764640495326790,0.0
Global,CPU Core Load,CPU 2 Load,34067551,1764640495379029,0.0
Global,CPU Core Load,CPU 2 Load,34119852,1764640495431330,0.0
Global,CPU Core Load,CPU 2 Load,34172914,1764640495484392,0.0
Global,CPU Core Load,CPU 2 Load,34224663,1764640495536141,0.0
Global,CPU Core Load,CPU 2 Load,34276731,1764640495588209,0.0
Global,CPU Core Load,CPU 2 Load,34329318,1764640495640796,0.0
Global,CPU Core Load,CPU 2 Load,34385009,1764640495696487,0.0
Global,CPU Core Load,CPU 2 Load,34436815,1764640495748293,0.0
Global,CPU Core Load,CPU 2 Load,34488823,1764640495800301,0.0
Global,CPU Core Load,CPU 2 Load,34540677,1764640495852155,0.0
Global,CPU Core Load,CPU 2 Load,34593092,1764640495904570,0.0
Global,CPU Core Load,CPU 2 Load,34644971,1764640495956449,0.0
Global,CPU Core Load,CPU 2 Load,34696804,1764640496008282,0.0
Global,CPU Core Load,CPU 2 Load,34748805,1764640496060283,0.0
Global,CPU Core Load,CPU 2 Load,34803104,1764640496114582,0.0
Global,CPU Core Load,CPU 2 Load,34857775,1764640496169253,0.0
Global,CPU Core Load,CPU 2 Load,34909809,1764640496221287,0.0
Global,CPU Core Load,CPU 2 Load,34961947,1764640496273425,0.0
Global,CPU Core Load,CPU 2 Load,35016447,1764640496327925,0.0
Global,CPU Core Load,CPU 2 Load,35068358,1764640496379836,0.0
Global,CPU Core Load,CPU 2 Load,35120667,1764640496432145,0.0
Global,CPU Core Load,CPU 2 Load,35172869,1764640496484347,0.0
Global,CPU Core Load,CPU 2 Load,35224702,1764640496536180,0.0
Global,CPU Core Load,CPU 2 Load,35276717,1764640496588195,0.0
Global,CPU Core Load,CPU 2 Load,35329109,1764640496640587,0.0
Global,CPU Core Load,CPU 2 Load,35381166,1764640496692644,0.0
Global,CPU Core Load,CPU 2 Load,35433237,1764640496744715,0.0
Global,CPU Core Load,CPU 2 Load,35485459,1764640496796937,0.0
Global,CPU Core Load,CPU 2 Load,35537590,1764640496849068,0.0
Global,CPU Core Load,CPU 2 Load,35589706,1764640496901184,0.0
Global,CPU Core Load,CPU 2 Load,35641742,1764640496953220,0.0
Global,CPU Core Load,CPU 2 Load,35695465,1764640497006943,0.0
Global,CPU Core Load,CPU 2 Load,35762680,1764640497074158,0.0
Global,CPU Core Load,CPU 2 Load,35830279,1764640497141757,0.0
Global,CPU Core Load,CPU 2 Load,35887836,1764640497199314,0.0
Global,CPU Core Load,CPU 2 Load,35945769,1764640497257247,0.0
Global,CPU Core Load,CPU 2 Load,35997593,1764640497309071,0.0
Global,CPU Core Load,CPU 2 Load,36049500,1764640497360978,0.0
Global,CPU Core Load,CPU 2 Load,36101359,1764640497412837,0.0
Global,CPU Core Load,CPU 2 Load,36153305,1764640497464783,0.0
Global,CPU Core Load,CPU 2 Load,36205220,1764640497516698,0.0
Global,CPU Core Load,CPU 2 Load,36257137,1764640497568615,0.0
Global,CPU Core Load,CPU 2 Load,36309112,1764640497620590,0.0
Global,CPU Core Load,CPU 2 Load,36361105,1764640497672583,0.0
Global,CPU Core Load,CPU 2 Load,36413477,1764640497724955,0.0
Global,CPU Core Load,CPU 2 Load,36465396,1764640497776874,0.0
Global,CPU Core Load,CPU 2 Load,36517477,1764640497828955,0.0
Global,CPU Core Load,CPU 2 Load,36569670,1764640497881148,0.0
Global,CPU Core Load,CPU 2 Load,36621719,1764640497933197,0.0
Global,CPU Core Load,CPU 2 Load,36673852,1764640497985330,0.0
Global,CPU Core Load,CPU 2 Load,36729360,1764640498040838,0.0
Global,CPU Core Load,CPU 2 Load,36781342,1764640498092820,0.0
Global,CPU Core Load,CPU 2 Load,36833307,1764640498144785,0.0
Global,CPU Core Load,CPU 2 Load,36884525,1764640498196003,0.0
Global,CPU Core Load,CPU 2 Load,36936173,1764640498247651,0.0
Global,CPU Core Load,CPU 2 Load,36988461,1764640498299939,0.0
Global,CPU Core Load,CPU 2 Load,37040360,1764640498351838,0.0
Global,CPU Core Load,CPU 2 Load,37096385,1764640498407863,1353600000.0
Global,CPU Core Load,CPU 2 Load,37148420,1764640498459898,202752000.0
Global,CPU Core Load,CPU 2 Load,37201324,1764640498512802,0.0
Global,CPU Core Load,CPU 2 Load,37253212,1764640498564690,0.0
Global,CPU Core Load,CPU 2 Load,37305457,1764640498616935,405504000.0
Global,CPU Core Load,CPU 2 Load,37357770,1764640498669248,0.0
Global,CPU Core Load,CPU 2 Load,37411093,1764640498722571,0.0
Global,CPU Core Load,CPU 2 Load,37473466,1764640498784944,0.0
Global,CPU Core Load,CPU 2 Load,37525840,1764640498837318,0.0
Global,CPU Core Load,CPU 2 Load,37589574,1764640498901052,0.0
Global,CPU Core Load,CPU 2 Load,37652640,1764640498964118,0.0
Global,CPU Core Load,CPU 2 Load,37714847,1764640499026325,0.0
Global,CPU Core Load,CPU 2 Load,37786610,1764640499098088,0.0
Global,CPU Core Load,CPU 2 Load,37847085,1764640499158563,0.0
Global,CPU Core Load,CPU 2 Load,37909406,1764640499220884,0.0
Global,CPU Core Load,CPU 2 Load,37965100,1764640499276578,0.0
Global,CPU Core Load,CPU 2 Load,38016977,1764640499328455,0.0
Global,CPU Core Load,CPU 2 Load,38068786,1764640499380264,0.0
Global,CPU Core Load,CPU 2 Load,38121211,1764640499432689,0.0
Global,CPU Core Load,CPU 2 Load,38173262,1764640499484740,0.0
Global,CPU Core Load,CPU 2 Load,38225094,1764640499536572,0.0
Global,CPU Core Load,CPU 2 Load,38280780,1764640499592258,0.0
Global,CPU Core Load,CPU 2 Load,38332769,1764640499644247,0.0
Global,CPU Core Load,CPU 2 Load,38384608,1764640499696086,0.0
Global,CPU Core Load,CPU 2 Load,38436834,1764640499748312,0.0
Global,CPU Core Load,CPU 2 Load,38488849,1764640499800327,0.0
Global,CPU Core Load,CPU 2 Load,38540838,1764640499852316,0.0
Global,CPU Core Load,CPU 2 Load,38593267,1764640499904745,0.0
Global,CPU Core Load,CPU 2 Load,38645209,1764640499956687,0.0
Global,CPU Core Load,CPU 2 Load,38697366,1764640500008844,98304000.0
Global,CPU Core Load,CPU 2 Load,38749207,1764640500060685,0.0
Global,CPU Core Load,CPU 2 Load,38801269,1764640500112747,0.0
Global,CPU Core Load,CPU 2 Load,38853168,1764640500164646,0.0
Global,CPU Core Load,CPU 2 Load,38905221,1764640500216699,0.0
Global,CPU Core Load,CPU 2 Load,38957353,1764640500268831,0.0
Global,CPU Core Load,CPU 2 Load,39009460,1764640500320938,0.0
Global,CPU Core Load,CPU 2 Load,39061392,1764640500372870,0.0
Global,CPU Core Load,CPU 2 Load,39113489,1764640500424967,0.0
Global,CPU Core Load,CPU 2 Load,39168687,1764640500480165,0.0
Global,CPU Core Load,CPU 2 Load,39220574,1764640500532052,0.0
Global,CPU Core Load,CPU 2 Load,39272902,1764640500584380,0.0
Global,CPU Core Load,CPU 2 Load,39324714,1764640500636192,0.0
Global,CPU Core Load,CPU 2 Load,39376639,1764640500688117,0.0
Global,CPU Core Load,CPU 2 Load,39428774,1764640500740252,0.0
Global,CPU Core Load,CPU 2 Load,39480708,1764640500792186,0.0
Global,CPU Core Load,CPU 2 Load,39532521,1764640500843999,0.0
Global,CPU Core Load,CPU 2 Load,39584523,1764640500896001,0.0
Global,CPU Core Load,CPU 2 Load,39637296,1764640500948774,0.0
Global,CPU Core Load,CPU 2 Load,39689259,1764640501000737,0.0
Global,CPU Core Load,CPU 2 Load,39741455,1764640501052933,0.0
Global,CPU Core Load,CPU 2 Load,39793458,1764640501104936,0.0
Global,CPU Core Load,CPU 2 Load,39845673,1764640501157151,0.0
Global,CPU Core Load,CPU 2 Load,39901661,1764640501213139,0.0
Global,CPU Core Load,CPU 2 Load,39953806,1764640501265284,0.0
Global,CPU Core Load,CPU 2 Load,40005681,1764640501317159,0.0
Global,CPU Core Load,CPU 2 Load,40057485,1764640501368963,0.0
Global,CPU Core Load,CPU 2 Load,40109385,1764640501420863,0.0
Global,CPU Core Load,CPU 2 Load,40169080,1764640501480558,0.0
Global,CPU Core Load,CPU 2 Load,40221398,1764640501532876,0.0
Global,CPU Core Load,CPU 2 Load,40273310,1764640501584788,0.0
Global,CPU Core Load,CPU 2 Load,40325522,1764640501637000,0.0
Global,CPU Core Load,CPU 2 Load,40377702,1764640501689180,0.0
Global,CPU Core Load,CPU 2 Load,40429516,1764640501740994,0.0
Global,CPU Core Load,CPU 2 Load,40481560,1764640501793038,0.0
Global,CPU Core Load,CPU 2 Load,40533612,1764640501845090,0.0
Global,CPU Core Load,CPU 2 Load,40585654,1764640501897132,0.0
Global,CPU Core Load,CPU 2 Load,40637837,1764640501949315,0.0
Global,CPU Core Load,CPU 2 Load,40691552,1764640502003030,0.0
Global,CPU Core Load,CPU 2 Load,40743812,1764640502055290,0.0
Global,CPU Core Load,CPU 2 Load,40795978,1764640502107456,0.0
Global,CPU Core Load,CPU 2 Load,40848429,1764640502159907,0.0
Global,CPU Core Load,CPU 2 Load,40900771,1764640502212249,0.0
Global,CPU Core Load,CPU 2 Load,40952678,1764640502264156,0.0
Global,CPU Core Load,CPU 2 Load,41004670,1764640502316148,0.0
Global,CPU Core Load,CPU 2 Load,41056945,1764640502368423,0.0
Global,CPU Core Load,CPU 2 Load,41109073,1764640502420551,0.0
Global,CPU Core Load,CPU 2 Load,41161047,1764640502472525,0.0
Global,CPU Core Load,CPU 2 Load,41213146,1764640502524624,0.0
Global,CPU Core Load,CPU 2 Load,41265251,1764640502576729,0.0
Global,CPU Core Load,CPU 2 Load,41317139,1764640502628617,0.0
Global,CPU Core Load,CPU 2 Load,41369101,1764640502680579,0.0
Global,CPU Core Load,CPU 2 Load,41421160,1764640502732638,0.0
Global,CPU Core Load,CPU 2 Load,41473098,1764640502784576,0.0
Global,CPU Core Load,CPU 2 Load,41525148,1764640502836626,0.0
Global,CPU Core Load,CPU 2 Load,41577879,1764640502889357,0.0
Global,CPU Core Load,CPU 2 Load,41631216,1764640502942694,0.0
Global,CPU Core Load,CPU 2 Load,41684267,1764640502995745,0.0
Global,CPU Core Load,CPU 2 Load,41736166,1764640503047644,0.0
Global,CPU Core Load,CPU 2 Load,41788029,1764640503099507,0.0
Global,CPU Core Load,CPU 2 Load,41840344,1764640503151822,0.0
Global,CPU Core Load,CPU 2 Load,41891699,1764640503203177,0.0
Global,CPU Core Load,CPU 2 Load,41944254,1764640503255732,0.0
Global,CPU Core Load,CPU 2 Load,41996351,1764640503307829,0.0
Global,CPU Core Load,CPU 2 Load,42048672,1764640503360150,0.0
Global,CPU Core Load,CPU 2 Load,42100656,1764640503412134,0.0
Global,CPU Core Load,CPU 2 Load,42152580,1764640503464058,893376000.0
Global,CPU Core Load,CPU 2 Load,42204534,1764640503516012,1190400000.0
Global,CPU Core Load,CPU 2 Load,42256492,1764640503567970,0.0
Global,CPU Core Load,CPU 2 Load,42308391,1764640503619869,0.0
Global,CPU Core Load,CPU 2 Load,42360344,1764640503671822,0.0
Global,CPU Core Load,CPU 2 Load,42412397,1764640503723875,0.0
Global,CPU Core Load,CPU 2 Load,42464374,1764640503775852,0.0
Global,CPU Core Load,CPU 2 Load,42521437,1764640503832915,0.0
Global,CPU Core Load,CPU 2 Load,42573686,1764640503885164,0.0
Global,CPU Core Load,CPU 2 Load,42625484,1764640503936962,0.0
Global,CPU Core Load,CPU 2 Load,42677372,1764640503988850,0.0
Global,CPU Core Load,CPU 2 Load,42731448,1764640504042926,0.0
Global,CPU Core Load,CPU 2 Load,42784068,1764640504095546,0.0
Global,CPU Core Load,CPU 2 Load,42835938,1764640504147416,0.0
Global,CPU Core Load,CPU 2 Load,42888883,1764640504200361,0.0
Global,CPU Core Load,CPU 2 Load,42940722,1764640504252200,0.0
Global,CPU Core Load,CPU 2 Load,42992700,1764640504304178,0.0
Global,CPU Core Load,CPU 2 Load,43044610,1764640504356088,0.0
Global,CPU Core Load,CPU 2 Load,43096518,1764640504407996,0.0
Global,CPU Core Load,CPU 2 Load,43148578,1764640504460056,0.0
Global,CPU Core Load,CPU 2 Load,43200842,1764640504512320,0.0
Global,CPU Core Load,CPU 2 Load,43252816,1764640504564294,0.0
Global,CPU Core Load,CPU 2 Load,43304816,1764640504616294,0.0
Global,CPU Core Load,CPU 2 Load,43357543,1764640504669021,0.0
Global,CPU Core Load,CPU 2 Load,43416324,1764640504727802,0.0
Global,CPU Core Load,CPU 2 Load,43468206,1764640504779684,0.0
Global,CPU Core Load,CPU 2 Load,43520234,1764640504831712,0.0
Global,CPU Core Load,CPU 2 Load,43572430,1764640504883908,0.0
Global,CPU Core Load,CPU 2 Load,43624757,1764640504936235,0.0
Global,CPU Core Load,CPU 2 Load,43676850,1764640504988328,0.0
Global,CPU Core Load,CPU 2 Load,43729166,1764640505040644,0.0
Global,CPU Core Load,CPU 2 Load,43780930,1764640505092408,0.0
Global,CPU Core Load,CPU 2 Load,43833118,1764640505144596,0.0
Global,CPU Core Load,CPU 2 Load,43885137,1764640505196615,0.0
Global,CPU Core Load,CPU 2 Load,43937127,1764640505248605,0.0
Global,CPU Core Load,CPU 2 Load,43992709,1764640505304187,0.0
Global,CPU Core Load,CPU 2 Load,44045181,1764640505356659,0.0
Global,CPU Core Load,CPU 2 Load,44097201,1764640505408679,0.0
Global,CPU Core Load,CPU 2 Load,44149093,1764640505460571,0.0
Global,CPU Core Load,CPU 2 Load,44201035,1764640505512513,0.0
Global,CPU Core Load,CPU 2 Load,44252834,1764640505564312,0.0
Global,CPU Core Load,CPU 2 Load,44304593,1764640505616071,0.0
Global,CPU Core Load,CPU 2 Load,44356546,1764640505668024,0.0
Global,CPU Core Load,CPU 2 Load,44408918,1764640505720396,0.0
Global,CPU Core Load,CPU 2 Load,44460878,1764640505772356,0.0
Global,CPU Core Load,CPU 2 Load,44513073,1764640505824551,0.0
Global,CPU Core Load,CPU 2 Load,44566144,1764640505877622,0.0
Global,CPU Core Load,CPU 2 Load,44622627,1764640505934105,0.0
Global,CPU Core Load,CPU 2 Load,44677624,1764640505989102,0.0
Global,CPU Core Load,CPU 2 Load,44729428,1764640506040906,0.0
Global,CPU Core Load,CPU 2 Load,44781552,1764640506093030,0.0
Global,CPU Core Load,CPU 2 Load,44836525,1764640506148003,0.0
Global,CPU Core Load,CPU 2 Load,44888552,1764640506200030,0.0
Global,CPU Core Load,CPU 2 Load,44940366,1764640506251844,0.0
Global,CPU Core Load,CPU 2 Load,44992265,1764640506303743,0.0
Global,CPU Core Load,CPU 2 Load,45044608,1764640506356086,0.0
Global,CPU Core Load,CPU 2 Load,45096532,1764640506408010,0.0
Global,CPU Core Load,CPU 2 Load,45148734,1764640506460212,0.0
Global,CPU Core Load,CPU 2 Load,45201829,1764640506513307,0.0
Global,CPU Core Load,CPU 2 Load,45253953,1764640506565431,0.0
Global,CPU Core Load,CPU 2 Load,45305839,1764640506617317,0.0
Global,CPU Core Load,CPU 2 Load,45361262,1764640506672740,0.0
Global,CPU Core Load,CPU 2 Load,45413214,1764640506724692,0.0
Global,CPU Core Load,CPU 2 Load,45465193,1764640506776671,0.0
Global,CPU Core Load,CPU 2 Load,45516979,1764640506828457,0.0
Global,CPU Core Load,CPU 2 Load,45569075,1764640506880553,0.0
Global,CPU Core Load,CPU 2 Load,45621107,1764640506932585,0.0
Global,CPU Core Load,CPU 2 Load,45673181,1764640506984659,0.0
Global,CPU Core Load,CPU 2 Load,45725107,1764640507036585,0.0
Global,CPU Core Load,CPU 2 Load,45777112,1764640507088590,0.0
Global,CPU Core Load,CPU 2 Load,45829150,1764640507140628,0.0
Global,CPU Core Load,CPU 2 Load,45881090,1764640507192568,0.0
Global,CPU Core Load,CPU 2 Load,45932940,1764640507244418,0.0
Global,CPU Core Load,CPU 2 Load,45984998,1764640507296476,0.0
Global,CPU Core Load,CPU 2 Load,46037363,1764640507348841,0.0
Global,CPU Core Load,CPU 2 Load,46089464,1764640507400942,0.0
Global,CPU Core Load,CPU 2 Load,46141559,1764640507453037,0.0
Global,CPU Core Load,CPU 2 Load,46193807,1764640507505285,0.0
Global,CPU Core Load,CPU 2 Load,46248381,1764640507559859,0.0
Global,CPU Core Load,CPU 2 Load,46300257,1764640507611735,0.0
Global,CPU Core Load,CPU 2 Load,46352148,1764640507663626,0.0
Global,CPU Core Load,CPU 2 Load,46404017,1764640507715495,0.0
Global,CPU Core Load,CPU 2 Load,46456112,1764640507767590,0.0
Global,CPU Core Load,CPU 2 Load,46507955,1764640507819433,0.0
Global,CPU Core Load,CPU 2 Load,46560262,1764640507871740,0.0
Global,CPU Core Load,CPU 2 Load,46612609,1764640507924087,0.0
Global,CPU Core Load,CPU 2 Load,46664548,1764640507976026,0.0
Global,CPU Core Load,CPU 2 Load,46716553,1764640508028031,0.0
Global,CPU Core Load,CPU 2 Load,46768626,1764640508080104,0.0
Global,CPU Core Load,CPU 2 Load,46820470,1764640508131948,0.0
Global,CPU Core Load,CPU 2 Load,46872454,1764640508183932,0.0
Global,CPU Core Load,CPU 2 Load,46924469,1764640508235947,172032000.0
Global,CPU Core Load,CPU 2 Load,46976587,1764640508288065,0.0
Global,CPU Core Load,CPU 2 Load,47028504,1764640508339982,0.0
Global,CPU Core Load,CPU 2 Load,47080594,1764640508392072,0.0
Global,CPU Core Load,CPU 2 Load,47141598,1764640508453076,0.0
Global,CPU Core Load,CPU 2 Load,47204961,1764640508516439,0.0
Global,CPU Core Load,CPU 2 Load,47269752,1764640508581230,1786752000.0
Global,CPU Core Load,CPU 2 Load,47326770,1764640508638248,729600000.0
Global,CPU Core Load,CPU 2 Load,47381132,1764640508692610,0.0
Global,CPU Core Load,CPU 2 Load,47437234,1764640508748712,0.0
Global,CPU Core Load,CPU 2 Load,47492684,1764640508804162,0.0
Global,CPU Core Load,CPU 2 Load,47550670,1764640508862148,368640000.0
Global,CPU Core Load,CPU 2 Load,47611639,1764640508923117,0.0
Global,CPU Core Load,CPU 2 Load,47679382,1764640508990860,0.0
Global,CPU Core Load,CPU 2 Load,47747251,1764640509058729,0.0
Global,CPU Core Load,CPU 2 Load,47812940,1764640509124418,0.0
Global,CPU Core Load,CPU 2 Load,47877212,1764640509188690,0.0
Global,CPU Core Load,CPU 2 Load,47939493,1764640509250971,0.0
Global,CPU Core Load,CPU 2 Load,48004316,1764640509315794,0.0
Global,CPU Core Load,CPU 2 Load,48056285,1764640509367763,0.0
Global,CPU Core Load,CPU 2 Load,48108275,1764640509419753,0.0
Global,CPU Core Load,CPU 2 Load,48167313,1764640509478791,0.0
Global,CPU Core Load,CPU 2 Load,48240087,1764640509551565,0.0
Global,CPU Core Load,CPU 2 Load,48296425,1764640509607903,0.0
Global,CPU Core Load,CPU 2 Load,48358572,1764640509670050,0.0
Global,CPU Core Load,CPU 2 Load,48420715,1764640509732193,0.0
Global,CPU Core Load,CPU 2 Load,48478524,1764640509790002,0.0
Global,CPU Core Load,CPU 2 Load,48546319,1764640509857797,0.0
Global,CPU Core Load,CPU 2 Load,48613055,1764640509924533,0.0
Global,CPU Core Load,CPU 2 Load,48674733,1764640509986211,0.0
Global,CPU Core Load,CPU 2 Load,48731267,1764640510042745,0.0
Global,CPU Core Load,CPU 2 Load,48788798,1764640510100276,0.0
Global,CPU Core Load,CPU 2 Load,48853147,1764640510164625,0.0
Global,CPU Core Load,CPU 2 Load,48916561,1764640510228039,0.0
Global,CPU Core Load,CPU 2 Load,48973841,1764640510285319,0.0
Global,CPU Core Load,CPU 2 Load,49025883,1764640510337361,122880000.0
Global,CPU Core Load,CPU 2 Load,49077728,1764640510389206,0.0
Global,CPU Core Load,CPU 2 Load,49129701,1764640510441179,0.0
Global,CPU Core Load,CPU 2 Load,49186957,1764640510498435,0.0
Global,CPU Core Load,CPU 2 Load,49243106,1764640510554584,0.0
Global,CPU Core Load,CPU 2 Load,49301430,1764640510612908,0.0
Global,CPU Core Load,CPU 2 Load,49365603,1764640510677081,0.0
Global,CPU Core Load,CPU 2 Load,49430319,1764640510741797,0.0
Global,CPU Core Load,CPU 2 Load,49488274,1764640510799752,0.0
Global,CPU Core Load,CPU 2 Load,49554288,1764640510865766,0.0
Global,CPU Core Load,CPU 2 Load,49609425,1764640510920903,0.0
Global,CPU Core Load,CPU 2 Load,49678935,1764640510990413,0.0
Global,CPU Core Load,CPU 2 Load,49736434,1764640511047912,0.0
Global,CPU Core Load,CPU 2 Load,49792357,1764640511103835,0.0
Global,CPU Core Load,CPU 2 Load,49851501,1764640511162979,0.0
Global,CPU Core Load,CPU 2 Load,49907657,1764640511219135,0.0
Global,CPU Core Load,CPU 2 Load,49969315,1764640511280793,0.0
Global,CPU Core Load,CPU 2 Load,50024191,1764640511335669,0.0
Global,CPU Core Load,CPU 2 Load,50092081,1764640511403559,0.0
Global,CPU Core Load,CPU 2 Load,50148722,1764640511460200,0.0
Global,CPU Core Load,CPU 2 Load,50209592,1764640511521070,0.0
Global,CPU Core Load,CPU 2 Load,50266240,1764640511577718,0.0
Global,CPU Core Load,CPU 2 Load,50322792,1764640511634270,0.0
Global,CPU Core Load,CPU 2 Load,50388219,1764640511699697,0.0
Global,CPU Core Load,CPU 2 Load,50455640,1764640511767118,0.0
Global,CPU Core Load,CPU 2 Load,50525149,1764640511836627,0.0
Global,CPU Core Load,CPU 2 Load,50580676,1764640511892154,0.0
Global,CPU Core Load,CPU 2 Load,50642121,1764640511953599,0.0
Global,CPU Core Load,CPU 2 Load,50698429,1764640512009907,0.0
Global,CPU Core Load,CPU 2 Load,50766104,1764640512077582,0.0
